timestamp,equity
2026-05-08T06:45:00+00:00,13023.22
2026-05-08T06:45:00+00:00,13023.22
2026-05-08T07:00:00+00:00,13023.22
2026-05-08T07:00:00+00:00,13023.22
2026-05-08T07:00:00+00:00,13023.22
2026-05-08T07:15:00+00:00,13023.22
2026-05-08T07:15:00+00:00,13023.22
2026-05-08T07:15:00+00:00,13023.22
2026-05-08T07:30:00+00:00,13023.22
2026-05-08T07:30:00+00:00,13023.22
2026-05-08T07:30:00+00:00,13023.22
2026-05-08T07:45:00+00:00,13023.22
2026-05-08T07:45:00+00:00,13023.22
2026-05-08T07:45:00+00:00,13023.22
2026-05-08T08:00:00+00:00,13023.22
2026-05-08T08:00:00+00:00,13023.22
2026-05-08T08:00:00+00:00,13023.22
2026-05-08T08:15:00+00:00,13023.22
2026-05-08T08:15:00+00:00,13023.22
2026-05-08T08:15:00+00:00,13023.22
2026-05-08T08:30:00+00:00,13023.22
2026-05-08T08:30:00+00:00,13023.22
2026-05-08T08:30:00+00:00,13023.22
2026-05-08T08:45:00+00:00,13023.22
2026-05-08T08:45:00+00:00,13023.22
2026-05-08T08:45:00+00:00,13023.22
2026-05-08T09:00:00+00:00,13023.22
2026-05-08T09:00:00+00:00,13023.22
2026-05-08T09:00:00+00:00,13023.22
2026-05-08T09:15:00+00:00,13023.22
2026-05-08T09:15:00+00:00,13023.22
2026-05-08T09:15:00+00:00,13023.22
2026-05-08T09:30:00+00:00,13023.22
2026-05-08T09:30:00+00:00,13023.22
2026-05-08T09:30:00+00:00,13023.22
2026-05-08T09:45:00+00:00,13023.22
2026-05-08T09:45:00+00:00,13023.22
2026-05-08T09:45:00+00:00,13023.22
2026-05-08T10:00:00+00:00,13023.22
2026-05-08T10:00:00+00:00,13023.22
2026-05-08T10:00:00+00:00,13023.22
2026-05-08T10:15:00+00:00,13023.22
2026-05-08T10:15:00+00:00,13023.22
2026-05-08T10:15:00+00:00,13023.22
2026-05-08T10:30:00+00:00,13023.22
2026-05-08T10:30:00+00:00,13023.22
2026-05-08T10:30:00+00:00,13023.22
2026-05-08T10:45:00+00:00,13023.22
2026-05-08T10:45:00+00:00,13023.22
2026-05-08T10:45:00+00:00,13023.22
2026-05-08T11:00:00+00:00,13023.22
2026-05-08T11:00:00+00:00,13023.22
2026-05-08T11:00:00+00:00,13023.22
2026-05-08T11:15:00+00:00,13023.22
2026-05-08T11:15:00+00:00,13023.22
2026-05-08T11:15:00+00:00,13023.22
2026-05-08T11:30:00+00:00,13023.22
2026-05-08T11:30:00+00:00,13023.22
2026-05-08T11:30:00+00:00,13023.22
2026-05-08T11:45:00+00:00,13023.22
2026-05-08T11:45:00+00:00,13023.22
2026-05-08T11:45:00+00:00,13023.22
2026-05-08T12:00:00+00:00,13023.22
2026-05-08T12:00:00+00:00,13023.22
2026-05-08T12:00:00+00:00,13023.22
2026-05-08T12:15:00+00:00,13023.22
2026-05-08T12:15:00+00:00,13023.22
2026-05-08T12:15:00+00:00,13023.22
2026-05-08T12:30:00+00:00,13023.22
2026-05-08T12:30:00+00:00,13023.22
2026-05-08T12:30:00+00:00,13023.22
2026-05-08T12:45:00+00:00,13023.22
2026-05-08T12:45:00+00:00,13023.22
2026-05-08T12:45:00+00:00,13023.22
2026-05-08T13:00:00+00:00,13023.22
2026-05-08T13:00:00+00:00,13023.22
2026-05-08T13:00:00+00:00,13023.22
2026-05-08T13:15:00+00:00,13023.22
2026-05-08T13:15:00+00:00,13023.22
2026-05-08T13:15:00+00:00,13023.22
2026-05-08T13:30:00+00:00,13023.22
2026-05-08T13:30:00+00:00,13023.22
2026-05-08T13:30:00+00:00,13023.22
2026-05-08T13:45:00+00:00,13023.22
2026-05-08T13:45:00+00:00,13023.22
2026-05-08T13:45:00+00:00,13065.31
2026-05-08T14:00:00+00:00,13065.40
2026-05-08T14:00:00+00:00,13065.40
2026-05-08T14:00:00+00:00,13249.75
2026-05-08T14:15:00+00:00,13249.75
2026-05-08T14:15:00+00:00,13249.75
2026-05-08T14:15:00+00:00,13322.47
2026-05-08T14:30:00+00:00,13322.47
2026-05-08T14:30:00+00:00,13322.47
2026-05-08T14:30:00+00:00,13373.45
2026-05-08T14:45:00+00:00,13373.45
2026-05-08T14:45:00+00:00,13373.45
2026-05-08T14:45:00+00:00,13355.70
2026-05-08T15:00:00+00:00,13355.95
2026-05-08T15:00:00+00:00,13355.95
2026-05-08T15:00:00+00:00,13275.62
2026-05-08T15:15:00+00:00,13275.62
2026-05-08T15:15:00+00:00,13275.62
2026-05-08T15:15:00+00:00,13151.85
2026-05-08T15:30:00+00:00,13151.85
2026-05-08T15:30:00+00:00,13151.85
2026-05-08T15:30:00+00:00,13151.85
2026-05-08T15:45:00+00:00,13151.85
2026-05-08T15:45:00+00:00,13151.85
2026-05-08T15:45:00+00:00,13151.85
2026-05-08T16:00:00+00:00,13151.85
2026-05-08T16:00:00+00:00,13151.85
2026-05-08T16:00:00+00:00,13151.85
2026-05-08T16:15:00+00:00,13151.85
2026-05-08T16:15:00+00:00,13151.85
2026-05-08T16:15:00+00:00,13151.85
2026-05-08T16:30:00+00:00,13151.85
2026-05-08T16:30:00+00:00,13151.85
2026-05-08T16:30:00+00:00,13151.85
2026-05-08T16:45:00+00:00,13151.85
2026-05-08T16:45:00+00:00,13151.85
2026-05-08T16:45:00+00:00,13151.85
2026-05-08T17:00:00+00:00,13151.85
2026-05-08T17:00:00+00:00,13151.85
2026-05-08T17:00:00+00:00,13151.85
2026-05-08T17:15:00+00:00,13151.85
2026-05-08T17:15:00+00:00,13151.85
2026-05-08T17:15:00+00:00,13151.85
2026-05-08T17:30:00+00:00,13151.85
2026-05-08T17:30:00+00:00,13151.85
2026-05-08T17:30:00+00:00,13151.85
2026-05-08T17:45:00+00:00,13151.85
2026-05-08T17:45:00+00:00,13151.85
2026-05-08T17:45:00+00:00,13151.85
2026-05-08T18:00:00+00:00,13151.85
2026-05-08T18:00:00+00:00,13151.85
2026-05-08T18:00:00+00:00,13151.85
2026-05-08T18:15:00+00:00,13151.85
2026-05-08T18:15:00+00:00,13151.85
2026-05-08T18:15:00+00:00,13151.85
2026-05-08T18:30:00+00:00,13151.85
2026-05-08T18:30:00+00:00,13151.85
2026-05-08T18:30:00+00:00,13151.85
2026-05-08T18:45:00+00:00,13151.85
2026-05-08T18:45:00+00:00,13151.85
2026-05-08T18:45:00+00:00,13151.85
2026-05-08T19:00:00+00:00,13151.85
2026-05-08T19:00:00+00:00,13151.85
2026-05-08T19:00:00+00:00,13151.85
2026-05-08T19:15:00+00:00,13151.85
2026-05-08T19:15:00+00:00,13151.85
2026-05-08T19:15:00+00:00,13151.85
2026-05-08T19:30:00+00:00,13151.85
2026-05-08T19:30:00+00:00,13151.85
2026-05-08T19:30:00+00:00,13151.85
2026-05-08T19:45:00+00:00,13151.85
2026-05-08T19:45:00+00:00,13151.85
2026-05-08T19:45:00+00:00,13151.85
2026-05-08T20:00:00+00:00,13151.85
2026-05-08T20:00:00+00:00,13151.85
2026-05-08T20:00:00+00:00,13151.85
2026-05-08T20:15:00+00:00,13151.85
2026-05-08T20:15:00+00:00,13151.85
2026-05-08T20:15:00+00:00,13151.85
2026-05-08T20:30:00+00:00,13151.85
2026-05-08T20:30:00+00:00,13151.85
2026-05-08T20:30:00+00:00,13151.85
2026-05-08T20:45:00+00:00,13151.85
2026-05-08T20:45:00+00:00,13151.85
2026-05-08T20:45:00+00:00,13151.85
2026-05-08T21:00:00+00:00,13151.85
2026-05-08T21:00:00+00:00,13151.85
2026-05-08T21:00:00+00:00,13151.85
2026-05-08T21:15:00+00:00,13151.85
2026-05-08T21:15:00+00:00,13151.85
2026-05-08T21:15:00+00:00,13151.85
2026-05-08T21:30:00+00:00,13151.85
2026-05-08T21:30:00+00:00,13151.85
2026-05-08T21:30:00+00:00,13151.85
2026-05-08T21:45:00+00:00,13151.85
2026-05-08T21:45:00+00:00,13151.85
2026-05-08T21:45:00+00:00,13151.85
2026-05-08T22:00:00+00:00,13151.85
2026-05-08T22:00:00+00:00,13151.85
2026-05-08T22:00:00+00:00,13151.85
2026-05-08T22:15:00+00:00,13151.85
2026-05-08T22:15:00+00:00,13151.85
2026-05-08T22:15:00+00:00,13151.85
2026-05-08T22:30:00+00:00,13151.85
2026-05-08T22:30:00+00:00,13151.85
2026-05-08T22:30:00+00:00,13151.85
2026-05-08T22:45:00+00:00,13151.85
2026-05-08T22:45:00+00:00,13151.85
2026-05-08T22:45:00+00:00,13151.85
2026-05-08T23:00:00+00:00,13151.85
2026-05-08T23:00:00+00:00,13151.85
2026-05-08T23:00:00+00:00,13151.85
2026-05-08T23:15:00+00:00,13151.85
2026-05-08T23:15:00+00:00,13151.85
2026-05-08T23:15:00+00:00,13151.85
2026-05-08T23:30:00+00:00,13151.85
2026-05-08T23:30:00+00:00,13151.85
2026-05-08T23:30:00+00:00,13151.85
2026-05-08T23:45:00+00:00,13151.85
2026-05-08T23:45:00+00:00,13151.85
2026-05-08T23:45:00+00:00,13151.85
2026-05-09T00:00:00+00:00,13151.85
2026-05-09T00:00:00+00:00,13151.85
2026-05-09T00:00:00+00:00,13151.85
2026-05-09T00:15:00+00:00,13151.85
2026-05-09T00:15:00+00:00,13151.85
2026-05-09T00:15:00+00:00,13151.85
2026-05-09T00:30:00+00:00,13151.85
2026-05-09T00:30:00+00:00,13151.85
2026-05-09T00:30:00+00:00,13151.85
2026-05-09T00:45:00+00:00,13151.85
2026-05-09T00:45:00+00:00,13151.85
2026-05-09T00:45:00+00:00,13151.85
2026-05-09T01:00:00+00:00,13151.85
2026-05-09T01:00:00+00:00,13151.85
2026-05-09T01:00:00+00:00,13151.85
2026-05-09T01:15:00+00:00,13151.85
2026-05-09T01:15:00+00:00,13151.85
2026-05-09T01:15:00+00:00,13151.85
2026-05-09T01:30:00+00:00,13151.85
2026-05-09T01:30:00+00:00,13151.85
2026-05-09T01:30:00+00:00,13151.85
2026-05-09T01:45:00+00:00,13151.85
2026-05-09T01:45:00+00:00,13151.85
2026-05-09T01:45:00+00:00,13151.85
2026-05-09T02:00:00+00:00,13151.85
2026-05-09T02:00:00+00:00,13151.85
2026-05-09T02:00:00+00:00,13151.85
2026-05-09T02:15:00+00:00,13151.85
2026-05-09T02:15:00+00:00,13151.85
2026-05-09T02:15:00+00:00,13151.85
2026-05-09T02:30:00+00:00,13151.85
2026-05-09T02:30:00+00:00,13151.85
2026-05-09T02:30:00+00:00,13151.85
2026-05-09T02:45:00+00:00,13151.85
2026-05-09T02:45:00+00:00,13151.85
2026-05-09T02:45:00+00:00,13151.85
2026-05-09T03:00:00+00:00,13151.85
2026-05-09T03:00:00+00:00,13151.85
2026-05-09T03:00:00+00:00,13151.85
2026-05-09T03:15:00+00:00,13151.85
2026-05-09T03:15:00+00:00,13151.85
2026-05-09T03:15:00+00:00,13151.85
2026-05-09T03:30:00+00:00,13151.85
2026-05-09T03:30:00+00:00,13151.85
2026-05-09T03:30:00+00:00,13151.85
2026-05-09T03:45:00+00:00,13151.85
2026-05-09T03:45:00+00:00,13151.85
2026-05-09T03:45:00+00:00,13151.85
2026-05-09T04:00:00+00:00,13151.85
2026-05-09T04:00:00+00:00,13151.85
2026-05-09T04:00:00+00:00,13151.85
2026-05-09T04:15:00+00:00,13151.85
2026-05-09T04:15:00+00:00,13151.85
2026-05-09T04:15:00+00:00,13151.85
2026-05-09T04:30:00+00:00,13151.85
2026-05-09T04:30:00+00:00,13151.85
2026-05-09T04:30:00+00:00,13151.85
2026-05-09T04:45:00+00:00,13151.85
2026-05-09T04:45:00+00:00,13151.85
2026-05-09T04:45:00+00:00,13151.85
2026-05-09T05:00:00+00:00,13151.85
2026-05-09T05:00:00+00:00,13151.85
2026-05-09T05:00:00+00:00,13151.85
2026-05-09T05:15:00+00:00,13151.85
2026-05-09T05:15:00+00:00,13151.85
2026-05-09T05:15:00+00:00,13151.85
2026-05-09T05:30:00+00:00,13151.85
2026-05-09T05:30:00+00:00,13151.85
2026-05-09T05:30:00+00:00,13151.85
2026-05-09T05:45:00+00:00,13151.85
2026-05-09T05:45:00+00:00,13151.85
2026-05-09T05:45:00+00:00,13151.85
2026-05-09T06:00:00+00:00,13151.85
2026-05-09T06:00:00+00:00,13151.85
2026-05-09T06:00:00+00:00,13151.85
2026-05-09T06:15:00+00:00,13151.85
2026-05-09T06:15:00+00:00,13151.85
2026-05-09T06:15:00+00:00,13151.85
2026-05-09T06:30:00+00:00,13151.85
2026-05-09T06:30:00+00:00,13151.85
2026-05-09T06:30:00+00:00,13151.85
2026-05-09T06:45:00+00:00,13151.85
2026-05-09T06:45:00+00:00,13151.85
2026-05-09T06:45:00+00:00,13151.85
2026-05-09T07:00:00+00:00,13151.85
2026-05-09T07:00:00+00:00,13151.85
2026-05-09T07:00:00+00:00,13151.85
2026-05-09T07:15:00+00:00,13151.85
2026-05-09T07:15:00+00:00,13151.85
2026-05-09T07:15:00+00:00,13151.85
2026-05-09T07:30:00+00:00,13151.85
2026-05-09T07:30:00+00:00,13151.85
2026-05-09T07:30:00+00:00,13151.85
2026-05-09T07:45:00+00:00,13151.85
2026-05-09T07:45:00+00:00,13151.85
2026-05-09T07:45:00+00:00,13151.85
2026-05-09T08:00:00+00:00,13151.85
2026-05-09T08:00:00+00:00,13151.85
2026-05-09T08:00:00+00:00,13151.85
2026-05-09T08:15:00+00:00,13151.85
2026-05-09T08:15:00+00:00,13151.85
2026-05-09T08:15:00+00:00,13151.85
2026-05-09T08:30:00+00:00,13151.85
2026-05-09T08:30:00+00:00,13151.85
2026-05-09T08:30:00+00:00,13151.85
2026-05-09T08:45:00+00:00,13151.85
2026-05-09T08:45:00+00:00,13151.85
2026-05-09T08:45:00+00:00,13151.85
2026-05-09T09:00:00+00:00,13151.85
2026-05-09T09:00:00+00:00,13151.85
2026-05-09T09:00:00+00:00,13151.85
2026-05-09T09:15:00+00:00,13151.85
2026-05-09T09:15:00+00:00,13151.85
2026-05-09T09:15:00+00:00,13151.85
2026-05-09T09:30:00+00:00,13151.85
2026-05-09T09:30:00+00:00,13151.85
2026-05-09T09:30:00+00:00,13151.85
2026-05-09T09:45:00+00:00,13151.85
2026-05-09T09:45:00+00:00,13151.85
2026-05-09T09:45:00+00:00,13151.85
2026-05-09T10:00:00+00:00,13151.85
2026-05-09T10:00:00+00:00,13151.85
2026-05-09T10:00:00+00:00,13151.85
2026-05-09T10:15:00+00:00,13151.85
2026-05-09T10:15:00+00:00,13151.85
2026-05-09T10:15:00+00:00,13151.85
2026-05-09T10:30:00+00:00,13151.85
2026-05-09T10:30:00+00:00,13151.85
2026-05-09T10:30:00+00:00,13151.85
2026-05-09T10:45:00+00:00,13151.85
2026-05-09T10:45:00+00:00,13151.85
2026-05-09T10:45:00+00:00,13151.85
2026-05-09T11:00:00+00:00,13151.85
2026-05-09T11:00:00+00:00,13151.85
2026-05-09T11:00:00+00:00,13151.85
2026-05-09T11:15:00+00:00,13151.85
2026-05-09T11:15:00+00:00,13151.85
2026-05-09T11:15:00+00:00,13151.85
2026-05-09T11:30:00+00:00,13151.85
2026-05-09T11:30:00+00:00,13151.85
2026-05-09T11:30:00+00:00,13151.85
2026-05-09T11:45:00+00:00,13151.85
2026-05-09T11:45:00+00:00,13151.85
2026-05-09T11:45:00+00:00,13151.85
2026-05-09T12:00:00+00:00,13151.85
2026-05-09T12:00:00+00:00,13151.85
2026-05-09T12:00:00+00:00,13151.85
2026-05-09T12:15:00+00:00,13151.85
2026-05-09T12:15:00+00:00,13151.85
2026-05-09T12:15:00+00:00,13151.85
2026-05-09T12:30:00+00:00,13151.85
2026-05-09T12:30:00+00:00,13151.85
2026-05-09T12:30:00+00:00,13151.85
2026-05-09T12:45:00+00:00,13151.85
2026-05-09T12:45:00+00:00,13151.85
2026-05-09T12:45:00+00:00,13151.85
2026-05-09T13:00:00+00:00,13151.85
2026-05-09T13:00:00+00:00,13151.85
2026-05-09T13:00:00+00:00,13151.85
2026-05-09T13:15:00+00:00,13151.85
2026-05-09T13:15:00+00:00,13151.85
2026-05-09T13:15:00+00:00,13151.85
2026-05-09T13:30:00+00:00,13151.85
2026-05-09T13:30:00+00:00,13151.85
2026-05-09T13:30:00+00:00,13151.85
2026-05-09T13:45:00+00:00,13151.85
2026-05-09T13:45:00+00:00,13151.85
2026-05-09T13:45:00+00:00,13151.85
2026-05-09T14:00:00+00:00,13151.85
2026-05-09T14:00:00+00:00,13151.85
2026-05-09T14:00:00+00:00,13151.85
2026-05-09T14:15:00+00:00,13151.85
2026-05-09T14:15:00+00:00,13151.85
2026-05-09T14:15:00+00:00,13151.85
2026-05-09T14:30:00+00:00,13151.85
2026-05-09T14:30:00+00:00,13151.85
2026-05-09T14:30:00+00:00,13151.85
2026-05-09T14:45:00+00:00,13151.85
2026-05-09T14:45:00+00:00,13151.85
2026-05-09T14:45:00+00:00,13037.48
2026-05-09T15:00:00+00:00,13037.02
2026-05-09T15:00:00+00:00,13037.02
2026-05-09T15:00:00+00:00,12902.36
2026-05-09T15:15:00+00:00,12902.36
2026-05-09T15:15:00+00:00,12902.36
2026-05-09T15:15:00+00:00,12902.36
2026-05-09T15:30:00+00:00,12902.36
2026-05-09T15:30:00+00:00,12902.36
2026-05-09T15:30:00+00:00,12902.36
2026-05-09T15:45:00+00:00,12902.36
2026-05-09T15:45:00+00:00,12902.36
2026-05-09T15:45:00+00:00,12902.36
2026-05-09T16:00:00+00:00,12902.36
2026-05-09T16:00:00+00:00,12902.36
2026-05-09T16:00:00+00:00,12902.36
2026-05-09T16:15:00+00:00,12902.36
2026-05-09T16:15:00+00:00,12902.36
2026-05-09T16:15:00+00:00,12902.36
2026-05-09T16:30:00+00:00,12902.36
2026-05-09T16:30:00+00:00,12902.36
2026-05-09T16:30:00+00:00,12902.36
2026-05-09T16:45:00+00:00,12902.36
2026-05-09T16:45:00+00:00,12902.36
2026-05-09T16:45:00+00:00,12902.36
2026-05-09T17:00:00+00:00,12902.36
2026-05-09T17:00:00+00:00,12902.36
2026-05-09T17:00:00+00:00,12902.36
2026-05-09T17:15:00+00:00,12902.36
2026-05-09T17:15:00+00:00,12902.36
2026-05-09T17:15:00+00:00,12902.36
2026-05-09T17:30:00+00:00,12902.36
2026-05-09T17:30:00+00:00,12902.36
2026-05-09T17:30:00+00:00,12902.36
2026-05-09T17:45:00+00:00,12902.36
2026-05-09T17:45:00+00:00,12902.36
2026-05-09T17:45:00+00:00,12902.36
2026-05-09T18:00:00+00:00,12902.36
2026-05-09T18:00:00+00:00,12902.36
2026-05-09T18:00:00+00:00,12902.36
2026-05-09T18:15:00+00:00,12902.36
2026-05-09T18:15:00+00:00,12902.36
2026-05-09T18:15:00+00:00,12902.36
2026-05-09T18:30:00+00:00,12902.36
2026-05-09T18:30:00+00:00,12902.36
2026-05-09T18:30:00+00:00,12902.36
2026-05-09T18:45:00+00:00,12902.36
2026-05-09T18:45:00+00:00,12902.36
2026-05-09T18:45:00+00:00,12902.36
2026-05-09T19:00:00+00:00,12902.36
2026-05-09T19:00:00+00:00,12902.36
2026-05-09T19:00:00+00:00,12902.36
2026-05-09T19:15:00+00:00,12902.36
2026-05-09T19:15:00+00:00,12902.36
2026-05-09T19:15:00+00:00,12902.36
2026-05-09T19:30:00+00:00,12902.36
2026-05-09T19:30:00+00:00,12902.36
2026-05-09T19:30:00+00:00,12902.36
2026-05-09T19:45:00+00:00,12902.36
2026-05-09T19:45:00+00:00,12902.36
2026-05-09T19:45:00+00:00,12902.36
2026-05-09T20:00:00+00:00,12902.36
2026-05-09T20:00:00+00:00,12902.36
2026-05-09T20:00:00+00:00,12902.36
2026-05-09T20:15:00+00:00,12902.36
2026-05-09T20:15:00+00:00,12902.36
2026-05-09T20:15:00+00:00,12902.36
2026-05-09T20:30:00+00:00,12902.36
2026-05-09T20:30:00+00:00,12902.36
2026-05-09T20:30:00+00:00,12902.36
2026-05-09T20:45:00+00:00,12902.36
2026-05-09T20:45:00+00:00,12902.36
2026-05-09T20:45:00+00:00,12902.36
2026-05-09T21:00:00+00:00,12902.36
2026-05-09T21:00:00+00:00,12902.36
2026-05-09T21:00:00+00:00,12902.36
2026-05-09T21:15:00+00:00,12902.36
2026-05-09T21:15:00+00:00,12902.36
2026-05-09T21:15:00+00:00,12902.36
2026-05-09T21:30:00+00:00,12902.36
2026-05-09T21:30:00+00:00,12902.36
2026-05-09T21:30:00+00:00,12902.36
2026-05-09T21:45:00+00:00,12902.36
2026-05-09T21:45:00+00:00,12902.36
2026-05-09T21:45:00+00:00,12902.36
2026-05-09T22:00:00+00:00,12902.36
2026-05-09T22:00:00+00:00,12902.36
2026-05-09T22:00:00+00:00,12902.36
2026-05-09T22:15:00+00:00,12902.36
2026-05-09T22:15:00+00:00,12902.36
2026-05-09T22:15:00+00:00,12902.36
2026-05-09T22:30:00+00:00,12902.36
2026-05-09T22:30:00+00:00,12902.36
2026-05-09T22:30:00+00:00,12902.36
2026-05-09T22:45:00+00:00,12902.36
2026-05-09T22:45:00+00:00,12902.36
2026-05-09T22:45:00+00:00,12902.36
2026-05-09T23:00:00+00:00,12902.36
2026-05-09T23:00:00+00:00,12902.36
2026-05-09T23:00:00+00:00,12902.36
2026-05-09T23:15:00+00:00,12902.36
2026-05-09T23:15:00+00:00,12902.36
2026-05-09T23:15:00+00:00,12902.36
2026-05-09T23:30:00+00:00,12902.36
2026-05-09T23:30:00+00:00,12902.36
2026-05-09T23:30:00+00:00,12902.36
2026-05-09T23:45:00+00:00,12902.36
2026-05-09T23:45:00+00:00,12902.36
2026-05-09T23:45:00+00:00,12902.36
2026-05-10T00:00:00+00:00,12902.36
2026-05-10T00:00:00+00:00,12902.36
2026-05-10T00:00:00+00:00,12902.36
2026-05-10T00:15:00+00:00,12902.36
2026-05-10T00:15:00+00:00,12902.36
2026-05-10T00:15:00+00:00,12902.36
2026-05-10T00:30:00+00:00,12902.36
2026-05-10T00:30:00+00:00,12902.36
2026-05-10T00:30:00+00:00,12902.36
2026-05-10T00:45:00+00:00,12902.36
2026-05-10T00:45:00+00:00,12902.36
2026-05-10T00:45:00+00:00,12902.36
2026-05-10T01:00:00+00:00,12902.36
2026-05-10T01:00:00+00:00,12902.36
2026-05-10T01:00:00+00:00,12902.36
2026-05-10T01:15:00+00:00,12902.36
2026-05-10T01:15:00+00:00,12902.36
2026-05-10T01:15:00+00:00,12902.36
2026-05-10T01:30:00+00:00,12902.36
2026-05-10T01:30:00+00:00,12902.36
2026-05-10T01:30:00+00:00,12902.36
2026-05-10T01:45:00+00:00,12902.36
2026-05-10T01:45:00+00:00,12902.36
2026-05-10T01:45:00+00:00,12902.36
2026-05-10T02:00:00+00:00,12902.36
2026-05-10T02:00:00+00:00,12902.36
2026-05-10T02:00:00+00:00,12902.36
2026-05-10T02:15:00+00:00,12902.36
2026-05-10T02:15:00+00:00,12902.36
2026-05-10T02:15:00+00:00,12902.36
2026-05-10T02:30:00+00:00,12902.36
2026-05-10T02:30:00+00:00,12902.36
2026-05-10T02:30:00+00:00,12902.36
2026-05-10T02:45:00+00:00,12902.36
2026-05-10T02:45:00+00:00,12902.36
2026-05-10T02:45:00+00:00,12902.36
2026-05-10T03:00:00+00:00,12902.36
2026-05-10T03:00:00+00:00,12902.36
2026-05-10T03:00:00+00:00,12902.36
2026-05-10T03:15:00+00:00,12902.36
2026-05-10T03:15:00+00:00,12902.36
2026-05-10T03:15:00+00:00,12902.36
2026-05-10T03:30:00+00:00,12902.36
2026-05-10T03:30:00+00:00,12902.36
2026-05-10T03:30:00+00:00,12902.36
2026-05-10T03:45:00+00:00,12902.36
2026-05-10T03:45:00+00:00,12902.36
2026-05-10T03:45:00+00:00,12902.36
2026-05-10T04:00:00+00:00,12902.36
2026-05-10T04:00:00+00:00,12902.36
2026-05-10T04:00:00+00:00,12902.36
2026-05-10T04:15:00+00:00,12902.36
2026-05-10T04:15:00+00:00,12902.36
2026-05-10T04:15:00+00:00,12902.36
2026-05-10T04:30:00+00:00,12902.36
2026-05-10T04:30:00+00:00,12902.36
2026-05-10T04:30:00+00:00,12902.36
2026-05-10T04:45:00+00:00,12902.36
2026-05-10T04:45:00+00:00,12902.36
2026-05-10T04:45:00+00:00,12902.36
2026-05-10T05:00:00+00:00,12902.36
2026-05-10T05:00:00+00:00,12902.36
2026-05-10T05:00:00+00:00,12902.36
2026-05-10T05:15:00+00:00,12902.36
2026-05-10T05:15:00+00:00,12902.36
2026-05-10T05:15:00+00:00,12902.36
2026-05-10T05:30:00+00:00,12902.36
2026-05-10T05:30:00+00:00,12902.36
2026-05-10T05:30:00+00:00,12902.36
2026-05-10T05:45:00+00:00,12902.36
2026-05-10T05:45:00+00:00,12902.36
2026-05-10T05:45:00+00:00,12902.36
2026-05-10T06:00:00+00:00,12902.36
2026-05-10T06:00:00+00:00,12902.36
2026-05-10T06:00:00+00:00,12902.36
2026-05-10T06:15:00+00:00,12902.36
2026-05-10T06:15:00+00:00,12902.36
2026-05-10T06:15:00+00:00,12902.36
2026-05-10T06:30:00+00:00,12902.36
2026-05-10T06:30:00+00:00,12902.36
2026-05-10T06:30:00+00:00,12902.36
2026-05-10T06:45:00+00:00,12902.36
2026-05-10T06:45:00+00:00,12902.36
2026-05-10T06:45:00+00:00,12902.36
2026-05-10T07:00:00+00:00,12902.36
2026-05-10T07:00:00+00:00,12902.36
2026-05-10T07:00:00+00:00,12902.36
2026-05-10T07:15:00+00:00,12902.36
2026-05-10T07:15:00+00:00,12902.36
2026-05-10T07:15:00+00:00,12902.36
2026-05-10T07:30:00+00:00,12902.36
2026-05-10T07:30:00+00:00,12902.36
2026-05-10T07:30:00+00:00,12902.36
2026-05-10T07:45:00+00:00,12902.36
2026-05-10T07:45:00+00:00,12902.36
2026-05-10T07:45:00+00:00,12902.36
2026-05-10T08:00:00+00:00,12902.36
2026-05-10T08:00:00+00:00,12902.36
2026-05-10T08:00:00+00:00,12902.36
2026-05-10T08:15:00+00:00,12902.36
2026-05-10T08:15:00+00:00,12902.36
2026-05-10T08:15:00+00:00,12902.36
2026-05-10T08:30:00+00:00,12902.36
2026-05-10T08:30:00+00:00,12902.36
2026-05-10T08:30:00+00:00,12902.36
2026-05-10T08:45:00+00:00,12902.36
2026-05-10T08:45:00+00:00,12902.36
2026-05-10T08:45:00+00:00,12902.36
2026-05-10T09:00:00+00:00,12902.36
2026-05-10T09:00:00+00:00,12902.36
2026-05-10T09:00:00+00:00,12902.36
2026-05-10T09:15:00+00:00,12902.36
2026-05-10T09:15:00+00:00,12902.36
2026-05-10T09:15:00+00:00,12902.36
2026-05-10T09:30:00+00:00,12902.36
2026-05-10T09:30:00+00:00,12902.36
2026-05-10T09:30:00+00:00,12902.36
2026-05-10T09:45:00+00:00,12902.36
2026-05-10T09:45:00+00:00,12902.36
2026-05-10T09:45:00+00:00,12902.36
2026-05-10T10:00:00+00:00,12902.36
2026-05-10T10:00:00+00:00,12902.36
2026-05-10T10:00:00+00:00,12902.36
2026-05-10T10:15:00+00:00,12902.36
2026-05-10T10:15:00+00:00,12902.36
2026-05-10T10:15:00+00:00,12902.36
2026-05-10T10:30:00+00:00,12902.36
2026-05-10T10:30:00+00:00,12902.36
2026-05-10T10:30:00+00:00,12902.36
2026-05-10T10:45:00+00:00,12902.36
2026-05-10T10:45:00+00:00,12902.36
2026-05-10T10:45:00+00:00,12902.36
2026-05-10T11:00:00+00:00,12902.36
2026-05-10T11:00:00+00:00,12902.36
2026-05-10T11:00:00+00:00,12902.36
2026-05-10T11:15:00+00:00,12902.36
2026-05-10T11:15:00+00:00,12902.36
2026-05-10T11:15:00+00:00,12902.36
2026-05-10T11:30:00+00:00,12902.36
2026-05-10T11:30:00+00:00,12902.36
2026-05-10T11:30:00+00:00,12875.36
2026-05-10T11:45:00+00:00,12875.36
